Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,Cluster,PCA1,PCA2,Segment_Name
35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,1,47,2200,0,0,1,0,0,0,0,0,0,1,29,9,1,3,-2.5229359814176804,-1.4707813773394587,High Potential Customers
36921.0,1,1,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,0,55,2495,1,0,0,0,0,0,0,0,0,1,34,30,0,3,-2.5897815988116037,-0.22924913070851713,High Potential Customers
92859.0,0,0,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,0,28,2777,0,0,1,0,0,0,0,0,1,0,2057,2037,0,1,4.772195906505655,-0.4999646953217436,Premium Customers
65104.0,0,1,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,1,44,2386,0,0,0,1,0,0,0,0,1,0,1003,953,0,2,0.7116137743178946,0.05504068725007682,Regular Customers
86111.0,0,0,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,0,58,2595,0,1,0,0,0,0,0,1,0,0,1259,1133,0,1,3.7184159527106813,-0.4662494291121372,Premium Customers
68352.0,0,1,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,0,46,2464,0,0,1,0,0,0,0,0,0,1,838,805,0,2,1.3599038293299481,0.9646372311354632,Regular Customers
41883.0,1,0,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,32,2626,0,0,0,1,0,0,0,1,0,0,196,80,0,0,-0.9469341573844068,0.5347365371278402,Budget Customers
59809.0,0,2,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,44,2778,0,1,0,0,0,0,0,1,0,0,828,779,0,0,0.25389940943753314,1.2450407867791504,Budget Customers
23957.0,1,0,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,1,45,2768,0,1,0,0,0,0,0,1,0,0,52,36,0,3,-2.4700282456176286,-0.16316755628293275,High Potential Customers
38547.0,1,0,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,0,39,2464,0,0,0,1,0,0,0,1,0,0,18,14,0,3,-2.943331675056883,-0.7547921192329545,High Potential Customers
35688.0,2,1,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,47,2835,0,1,0,0,0,1,0,0,0,0,179,147,0,0,-1.981293399152205,2.546682058219275,Budget Customers
49605.0,0,0,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,54,2167,0,1,0,0,0,0,0,0,1,0,119,111,0,3,-1.4674304334414057,-2.0646064818999204,High Potential Customers
59354.0,0,2,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,67,2225,0,1,0,0,0,0,0,0,1,0,446,433,0,2,0.19155053442416697,-1.3494656711512847,Regular Customers
65747.0,0,1,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,51,2273,0,1,0,0,0,0,0,1,0,0,447,434,1,0,-0.35330405430066864,0.6660435307311328,Budget Customers
46344.0,0,1,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,48,2721,0,0,0,1,0,1,0,0,0,0,338,247,0,0,-0.695034338088286,1.8647876067854907,Budget Customers
34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,32,2207,0,0,1,0,0,0,0,1,0,0,69,49,0,3,-2.3134658284805614,-0.5491634330430367,High Potential Customers
61010.0,0,1,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,68,2787,0,0,0,1,0,0,0,0,0,1,945,869,0,2,1.5823588374807083,2.051002117975106,Regular Customers
69372.0,0,0,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,71,2654,0,0,0,1,0,0,0,1,0,0,1339,1297,2,2,2.3466096815209894,1.0586620705565923,Regular Customers
49967.0,0,1,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,62,2515,0,0,1,0,0,0,0,1,0,0,303,300,0,0,-1.2300637544344795,0.7894925989610917,Budget Customers
60199.0,1,2,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,42,2449,0,0,1,0,0,0,0,1,0,0,18,18,0,3,-2.193758350962994,-1.659649192520523,High Potential Customers
55375.0,0,1,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,43,2414,0,0,0,1,0,0,0,1,0,0,148,134,0,3,-1.0963190375052987,-1.8942677347441774,High Potential Customers
80317.0,0,0,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,65,2472,0,0,1,0,0,0,0,1,0,0,1174,1117,0,1,3.2586062822857116,-1.4167117931404645,Premium Customers
30523.0,2,1,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,62,2522,0,0,1,0,0,0,0,0,1,0,8,3,0,3,-2.8728838126007785,-0.607549831537569,High Potential Customers
70356.0,0,0,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,75,2760,0,1,0,0,0,0,0,0,0,1,1673,1640,0,2,3.1479680553109786,2.2985568910916903,Regular Customers
23228.0,1,0,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,36,2334,0,1,0,0,0,0,0,1,0,0,116,111,0,3,-2.728064677382225,0.23974864814384883,High Potential Customers
74165.0,0,0,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,45,2583,1,0,0,0,0,0,0,0,0,1,1281,1269,0,2,2.034559547052748,-0.2795229001279809,Regular Customers
43482.0,2,1,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,54,2387,0,0,0,1,0,0,0,1,0,0,60,32,0,3,-2.1713620136555734,-0.27983959178143336,High Potential Customers
62551.0,0,0,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,67,2382,1,0,0,0,0,0,0,1,0,0,394,367,1,2,0.9083849678396596,-1.0908194613861033,Regular Customers
52332.0,0,0,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,61,2464,1,0,0,0,0,0,0,1,0,0,257,255,1,3,-1.0499362842002153,-0.7816099495502902,High Potential Customers
66951.0,0,0,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,32,2398,0,0,1,0,0,0,0,1,0,0,993,869,0,1,3.433856982419121,-2.2423317548596677,Premium Customers
26091.0,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,63,2283,0,0,0,1,0,0,0,1,0,0,69,49,0,3,-2.1963248203574013,-0.6768348409863189,High Potential Customers
33456.0,1,1,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,55,2228,0,0,0,1,0,0,0,1,0,0,29,22,0,3,-2.7534287380336133,-0.991963842231805,High Potential Customers
28718.0,1,0,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,38,2510,0,1,0,0,0,0,0,1,0,0,41,25,0,3,-2.7610950585932805,-0.1280401408571284,High Potential Customers
50447.0,2,0,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,50,2228,0,1,0,0,0,0,0,1,0,0,121,94,0,3,-1.8818526475357789,-1.1981512565309824,High Potential Customers
53537.0,1,1,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,61,2309,0,0,0,1,0,0,0,0,0,1,87,81,0,3,-1.9687844322013983,-0.9884323150719047,High Potential Customers
52074.0,0,1,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,53,2245,0,0,1,0,0,0,0,1,0,0,71,23,1,3,-1.7414286640731653,-1.5339643491703372,High Potential Customers
80427.0,0,1,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,45,2814,0,1,0,0,0,0,0,0,0,1,1809,1783,0,1,4.52513683142284,1.276923327791334,Premium Customers
83837.0,0,0,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,72,2719,0,1,0,0,0,0,0,0,0,1,1207,1096,2,1,4.012630169498857,0.8922312381437482,Premium Customers
38853.0,1,1,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,50,2196,0,1,0,0,0,0,0,0,0,1,43,41,0,3,-2.670367019706809,-0.9362798818774283,High Potential Customers
38285.0,2,1,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,61,2164,0,0,0,1,0,0,0,1,0,0,9,8,0,3,-2.3285367515574755,-2.3985475275723753,High Potential Customers
51650.0,0,1,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,44,2208,0,1,0,0,0,0,0,0,0,1,184,177,0,3,-1.6234515607984417,-1.2567192202025874,High Potential Customers
16248.0,1,0,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,32,2209,0,1,0,0,0,1,0,0,0,0,48,39,0,3,-2.766313933554575,-0.9188607814708261,High Potential Customers
66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,74,2433,0,1,0,0,0,0,0,0,1,0,892,751,0,2,2.49708388893458,0.04171890931125579,Regular Customers
30477.0,1,0,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,36,2317,0,1,0,0,0,0,0,0,1,0,54,42,0,3,-2.651717619117441,-1.3714629442697317,High Potential Customers
28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,59,2173,0,1,0,0,0,0,1,0,0,0,33,23,0,3,-2.530051458951396,-1.4007960161601942,High Potential Customers
25271.0,1,0,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,37,2730,0,1,0,0,0,0,0,1,0,0,43,36,0,3,-2.9779438547048804,0.03608532809493585,High Potential Customers
32303.0,0,1,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,50,2272,0,0,1,0,0,0,0,0,0,1,37,35,0,3,-2.5739012213652743,-1.2143178881664383,High Potential Customers
61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,54,2490,0,1,0,0,0,0,0,1,0,0,491,374,0,2,0.2703319254004998,0.7117504716274548,Regular Customers
74068.0,0,0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,44,2626,0,1,0,0,0,0,0,1,0,0,1566,1551,0,1,4.142657952491197,-1.011902794575993,Premium Customers
45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,56,2650,0,1,0,0,0,0,0,0,0,1,64,60,0,3,-2.3708858829542576,0.07604717396735998,High Potential Customers
24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,42,2817,0,0,0,1,0,0,1,0,0,0,44,8,1,3,-2.4501451630602147,-0.18792980286435623,High Potential Customers
66973.0,0,0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,31,2567,0,0,0,1,0,0,0,0,0,1,1180,1078,0,1,4.006009872605164,-0.24208081480764074,Premium Customers
38872.0,1,0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,32,2554,0,1,0,0,0,0,0,1,0,0,69,47,0,3,-2.4392260955862035,0.061806636797861865,High Potential Customers
51148.0,1,1,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,47,2655,0,1,0,0,0,0,0,1,0,0,303,291,0,0,-1.141543480233047,1.0665347241589578,Budget Customers
31353.0,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,43,2341,0,1,0,0,0,0,0,1,0,0,24,17,0,3,-2.9498012072895867,-0.6917394693589803,High Potential Customers
69661.0,0,0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,40,2206,0,1,0,0,0,0,0,0,1,0,826,818,0,2,1.3103095448743842,-0.8012892051014273,Regular Customers
80067.0,0,0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,66,2442,0,1,0,0,0,0,0,1,0,0,1549,1498,1,1,3.869197508715378,-1.4399406407050175,Premium Customers
86718.0,0,0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,66,2687,0,1,0,0,0,0,0,1,0,0,1098,926,0,1,3.9808858359431243,-0.6055258600096372,Premium Customers
46854.0,1,1,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,47,2249,0,0,1,0,0,0,0,0,0,1,184,105,1,0,-1.7618836650653749,1.1733538411535684,Budget Customers
69142.0,0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,68,2159,1,0,0,0,0,0,0,1,0,0,496,457,1,2,-0.05249808347011555,0.31079863859016926,Regular Customers
75922.0,0,0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,52,2361,0,0,1,0,0,0,0,1,0,0,1203,1111,0,1,4.038429572913516,-2.1033304934291315,Premium Customers
63693.0,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,42,2417,1,0,0,0,0,0,0,1,0,0,1096,1042,0,2,2.649460178794054,1.0811514848334336,Regular Customers
102160.0,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,43,2763,0,0,0,1,0,0,0,0,0,1,1182,1124,3,1,4.329388840558875,-0.0268046645651559,Premium Customers
40637.0,1,1,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,55,2506,0,0,1,0,0,0,0,0,0,1,35,32,0,3,-2.6313379201577285,-0.3522572661045603,High Potential Customers
18890.0,0,0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,36,2755,0,0,1,0,0,0,0,0,1,0,20,5,1,3,-2.891374050825696,-0.5648912439454905,High Potential Customers
29604.0,1,0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,32,2362,0,0,0,1,0,0,0,1,0,0,39,25,1,3,-2.9904051144710504,-0.7786225335123801,High Potential Customers
48721.0,1,1,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,57,2571,1,0,0,0,0,0,0,0,1,0,272,251,0,0,-0.9573258613227874,1.1777003626118134,Budget Customers
44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,54,2180,0,1,0,0,0,0,0,1,0,0,61,57,0,3,-2.4039263663058525,-1.397284411933081,High Potential Customers
64497.0,0,1,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,66,2816,1,0,0,0,0,0,0,1,0,0,1612,1420,1,2,3.495390207261324,4.028771310273659,Regular Customers
46097.0,0,1,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,64,2614,0,0,0,1,0,0,0,1,0,0,233,225,0,0,-0.9253902189901576,0.49554043799122677,Budget Customers
77972.0,0,0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,66,2262,0,0,0,1,0,0,0,1,0,0,1089,1077,0,2,2.6735644821497124,-1.7102762825922329,Regular Customers
44377.0,1,1,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,52,2791,0,1,0,0,0,0,0,0,0,1,254,244,0,0,-1.7647688717255139,2.995416413478664,Budget Customers
46014.0,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,46,2683,0,0,0,1,0,0,0,0,1,0,497,453,0,0,-0.6663231115815622,3.6358563544650586,Budget Customers
70951.0,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,35,2580,0,1,0,0,0,0,0,1,0,0,1144,1090,0,1,3.321509906882417,-1.8756521798629011,Premium Customers
41443.0,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,43,2248,0,1,0,0,0,0,0,1,0,0,393,304,0,0,-0.8383421927330776,1.618814422192647,Budget Customers
52195.0,2,1,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,42,2207,0,0,1,0,0,1,0,0,0,0,16,15,0,3,-2.803331758391473,-1.390948196041475,High Potential Customers
83790.0,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,72,2385,0,1,0,0,0,0,0,0,1,0,1599,1583,2,2,3.699887140168553,-0.1555596484329793,Regular Customers
44551.0,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,66,2461,0,0,0,0,1,0,0,0,1,0,219,153,0,3,-1.4181919182807545,0.39322560704492193,High Potential Customers
69508.0,1,0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,40,2751,0,0,0,1,0,0,0,1,0,0,1092,1049,0,2,2.262748404078306,1.89333156542551,Regular Customers
45204.0,1,0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,32,2238,0,0,0,1,0,1,0,0,0,0,96,78,0,3,-1.7740362059073107,-2.149580325003598,High Potential Customers
72460.0,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,51,2386,0,1,0,0,0,0,0,1,0,0,1037,1027,0,2,1.9266330920532246,-1.8833082305845807,Regular Customers
77622.0,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,50,2235,0,0,0,1,0,0,0,0,0,1,700,686,0,2,0.9639963285768259,-0.6238440899562148,Regular Customers
30732.0,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,40,2699,0,1,0,0,0,0,0,0,0,1,182,179,0,3,-2.2919720561678734,1.2840301922419062,High Potential Customers
63887.0,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,58,2818,1,0,0,0,0,0,0,1,0,0,1153,1061,0,2,2.4248513506119553,3.147839085653921,Regular Customers
42011.0,1,0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,42,2619,0,0,0,1,0,0,0,1,0,0,150,111,0,3,-2.093613671523955,1.0487183812269323,High Potential Customers
51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,44,2771,0,0,0,1,0,0,0,1,0,0,394,212,0,0,-0.2433987808461608,2.071716303079645,Budget Customers
51537.0,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,68,2726,1,0,0,0,0,0,0,1,0,0,1011,919,0,2,0.6473854180411132,1.754700079763067,Regular Customers
79930.0,0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,48,2849,0,1,0,0,0,0,0,0,0,1,1736,1719,0,1,3.8443379021392325,-0.660377951033393,Premium Customers
34320.0,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,34,2292,0,0,0,1,0,0,0,0,0,1,17,17,0,3,-3.0887622161822983,-1.1805915569822403,High Potential Customers
37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,54,2625,0,0,1,0,0,0,0,1,0,0,394,355,0,0,-1.039696879393747,2.8599333938211897,Budget Customers
81975.0,0,1,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,58,2699,1,0,0,0,0,1,0,0,0,0,1561,1534,1,1,3.4108674142324036,0.20651754584691184,Premium Customers
38590.0,1,0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,49,2569,0,0,0,1,0,0,0,1,0,0,19,16,0,3,-2.83719880805911,-0.4372570943665757,High Potential Customers
15033.0,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,69,2233,0,0,1,0,0,0,0,1,0,0,15,11,0,3,-2.614628819159862,-1.8311127313922257,High Potential Customers
62745.0,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,55,2622,0,1,0,0,0,0,0,0,0,1,1085,1053,0,2,2.2963631639373725,1.096098494706438,Regular Customers
22212.0,1,0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,45,2361,0,1,0,0,0,1,0,0,0,0,48,27,0,3,-2.5372382855392126,-0.7223615851225977,High Potential Customers
23661.0,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,38,2366,0,0,0,1,0,0,0,0,1,0,22,21,0,3,-3.049238211922555,-1.0770509670538098,High Potential Customers
79761.0,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,62,2427,0,0,1,0,0,0,0,0,0,1,594,583,0,2,0.9167857256707157,-0.6347345528701471,Regular Customers
7500.0,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,47,2344,0,0,1,0,0,0,0,1,0,0,37,17,0,3,-2.846894473763072,0.18601131271609983,High Potential Customers
73455.0,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,52,2403,0,0,0,0,1,0,0,1,0,0,2068,2048,1,1,5.4727076491015465,-1.2343392734919667,Premium Customers
64961.0,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,62,2712,0,0,0,1,0,0,0,1,0,0,971,933,0,1,2.56357019441091,-0.26855452399655,Premium Customers
22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,49,2492,0,0,1,0,0,0,0,1,0,0,25,24,0,3,-3.148773724463898,-0.22618457322414,High Potential Customers
73687.0,0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,30,2372,0,1,0,0,0,0,0,1,0,0,1446,1265,1,1,4.999302088799562,-1.7539392801989186,Premium Customers
61074.0,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,62,2840,0,1,0,0,0,0,0,1,0,0,950,798,0,0,1.7516557612768846,4.361299940202621,Budget Customers
31686.0,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,56,2183,0,1,0,0,0,0,0,0,0,1,16,15,0,3,-2.798811067024449,-1.26754670857597,High Potential Customers
80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,48,2564,0,1,0,0,0,0,0,1,0,0,1610,1530,3,2,2.394357802385572,0.7593734641070304,Regular Customers
75027.0,0,1,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,67,2695,0,1,0,0,0,0,0,1,0,0,1313,1236,0,2,2.9273436383029217,1.3015894953599894,Regular Customers
67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,32,2826,0,1,0,0,0,0,0,0,0,1,1954,1782,0,1,5.393696465585697,-0.27049401446079707,Premium Customers
65176.0,0,1,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,51,2767,0,0,0,1,0,0,0,0,1,0,1461,1391,0,1,3.45466718878098,1.9269459391319785,Premium Customers
31160.0,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,45,2445,0,0,1,0,0,0,0,0,1,0,51,38,0,3,-2.754184109975213,-0.2282438770297344,High Potential Customers
29938.0,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,35,2404,0,0,1,0,0,0,0,1,0,0,15,4,0,3,-2.8154598730116764,-0.9022429316310535,High Potential Customers
102692.0,0,0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,46,2609,1,0,0,0,0,0,0,1,0,0,964,816,4,1,5.378218010981051,-0.8863601831472117,Premium Customers
26490.0,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,62,2804,0,0,0,1,0,1,0,0,0,0,185,160,0,3,-1.3883863118021476,0.5043639223713371,High Potential Customers
75702.0,1,1,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,53,2828,0,0,0,1,0,0,0,1,0,0,1118,1088,0,2,2.014380488918595,2.1597954540591155,Regular Customers
30899.0,1,0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,46,2783,0,0,1,0,0,0,0,0,0,1,32,31,0,3,-2.6984354708879716,0.02785793147989164,High Potential Customers
63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,59,2780,0,0,0,1,0,0,0,0,0,1,1080,1059,1,2,0.92346414432806,1.90456725804747,Regular Customers
45989.0,0,1,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,56,2774,0,0,1,0,0,0,0,1,0,0,310,298,0,0,-0.44242196595715527,0.4756933713859392,Budget Customers
18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,56,2549,0,0,1,0,0,0,0,1,0,0,34,24,0,3,-2.528999944797714,0.23604486091721152,High Potential Customers
40737.0,2,1,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,63,2362,0,0,1,0,0,0,0,0,0,1,15,13,0,3,-2.8333222735211683,-0.8087760485015053,High Potential Customers
15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,41,2786,1,0,0,0,0,0,0,1,0,0,18,5,1,3,-2.9726555292665253,0.20894794565489788,High Potential Customers
69674.0,0,2,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,52,2562,1,0,0,0,0,0,0,0,0,1,821,797,0,2,1.2480511767211755,1.3393485865319081,Regular Customers
44159.0,1,0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,50,2171,0,1,0,0,0,0,0,0,1,0,268,261,0,3,-1.3255708538022148,-0.3705968766101788,High Potential Customers
37717.0,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,42,2742,0,1,0,0,0,0,0,0,0,1,20,15,0,3,-2.9597521206329023,0.07165624920170824,High Potential Customers
43776.0,1,1,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,68,2670,0,0,0,1,0,0,0,0,1,0,255,235,0,0,-1.5577065107113302,2.161227505926993,Budget Customers
38179.0,1,1,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,54,2631,0,1,0,0,0,0,0,0,1,0,70,50,0,3,-2.244362194947767,0.8223640774030619,High Potential Customers
80124.0,0,0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,57,2162,0,1,0,0,0,0,0,1,0,0,1254,1013,1,1,4.825455081825784,-1.9630710206283375,Premium Customers
38097.0,1,1,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,50,2781,0,1,0,0,0,0,0,0,0,1,115,46,1,0,-1.9519009792192585,1.3231953942847265,Budget Customers
72940.0,0,0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,50,2534,0,1,0,0,0,0,0,1,0,0,865,749,0,1,3.0633579825176698,-1.8502632925224038,Premium Customers
22070.0,1,0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,50,2427,0,0,0,1,0,0,0,1,0,0,46,25,0,3,-2.492964336585575,-0.6107629348330788,High Potential Customers
